id,text,parent,label,api
424272211.39980.39980,"No problem, I'll avoid taking part in fixing the problems to stay uninvolved for the moment, but will keep these on my watchlist. Seeing some work going on, I suspect there are enough interested experienced editors to sort things out and provide a stable baseline version before protection expires.  ","Thanks. I'm pretty sure it's the same user, who is doing it to circumvent 3RR.  ",0,0.0258
424370534.12546.12546,"Even if reliably sourced, it seems like that topic would only be tangentially related to SSM.  Opposition to marriage as a whole, regardless of the source, would be more appropriate for Marriage, with perhaps a brief mention here. ",Do you have reliable sources to prove this? ,0,0.0338
424402338.81685.81685,"Now that was confusing. Thanks for sorting this out, guys ) — ","Um, don't suppose you could _finish_ that move, instead of leaving it half-done again?  ",0,0.0263
424402680.6440.6440,"Wrong: see WP:CCC. I don't need to ""ask permission"" from long-gone editors. If anybody here is being disruptive, it's you. You don't actually care whether this navbox lists random capitals (in another language) in parentheses, you're just being deliberately objectionable for the sake of it. Keep it up, though, it's actually fairly amusing... ''''''","Night w, if you want to delete content that was there for so long you have to initiate a discussion about your change. Stop being disruptive, your changes will be reverted. The same applies to the ""states and regions"" link that you apply to islamist administrations. I gave you possible reasons why these are mentioned, but you can also ask editors who contributed to this page for more.  ",0,0.2171
424453905.75987.75987,"Uhhh... I seem to be missing a trick here somewhere. The link you provided is full of files, but none of them seem to have category links. What gives? ...''''","Is it just the loose image files you want taken out,. or do the subcategories for individual structures come out too?",0,0.19909999999999997
424470049.59364.59364,What about ? ///WP:CHICAGO/WP:FOUR) ,"That's not a good idea, you can't stop recordings used in the audio template, which'd be annoying because you'd have to refresh the page each time you want to listen to something new. —'''  • ''' • '''1:37pm''' •",0,0.0083
424728689.80657.80657, Added. Thanks for your support!  ,"I don't know how.  If anyone else can transfer the information from the old pic to the new one, I would support the new one.  Until then, the old one should remain, per previous consensus. ",0,0.0128
424753676.44895.44895,"Good point. But I think it's helpful to explain / be together on this to either avoid or clarify it, including to quickly/amicably resolve these so that it does not become ""unstable"" in that area. ","I agree as well, but not everyone will know that this article is at FAC, and so you can't expect others to abide by the decision. ''' '''",0,0.0281
424824848.44212.44212,"The quacking seem to be loud.  Odd article to be the target of edit-warring.  I don't usually edit biographies, so I've never observed this kind of behavior.  ","There are good chances for a checkuser probe in this case, and thus I would wait the results (I'm watching the article meanwhile). A successful SPI case would make further actions much easier. I am not a fan of WP:DUCK (though it seems the case here).   ",0,0.2235
424881879.4171.4171,"We are ''never'' permitted to adjust pages based on personal experience.  One of our primary content policies is no original research, and that definitely counts.  Though I have no issue with noting the institution based on the current source but I have removed the information sourced to the phone call.     Wikipedia's rules:simple/complex"," I actually called the Office of Alumni at the Wright Institute at tel. (510) 841-9230 . They confirmed her degree and the year. Having mentioned our debates, she said give them my number and please have them call. She had fond memories of Segal. ",0,0.0718
424895608.74482.74482,"I've sent an email to the permissions email address and tagged it OTRS Pending, thanks for your help!  ",I have tagged the new upload as lacking evidence of permission.  You will need to follow the instructions on the tag for sending a permission to the Wikimedia Foundation.  Thanks!   ,0,0.0183
424910159.4681.4681,I hadn't noticed they weren't in templetes... Looks like some have bounced between articles and templates before.  I'm inclined to leave the as-is now that I know they're not in templates.  Thanks.   ,I removed the category because they are not templates. There are articles (Lists at present).  moved them over from templates to articles. Perhaps they should be moved back to templates and the category adding back?   ,0,0.0856
424998168.66456.66456,"A quick explanation is that there are lessons (to read) and then short sets of questions (to answer). The lessons come one at once so you can take it in easy stages. But also at the same time, there is discussion about what your aims are, what problems there might be with editing or arguments with other users or whatever, and how to deal with them.  ","I have applied to Worm That Turned for adoption and have been accepted. I think its a good idea, but the only thing I'm not sure about is what they actually do? Would you mind explaining that, please?  ",0,0.0305
425047445.6507.6158,"I'd be fine with that. I think the removal of the slogans helps and will prevent the paragraph from growing everytime the group releases a new shirt (ie: Sauce Boss), and being rewritten every time they sell out etc.  ","Would you be okay with:
''Epic Meal Time currently sells a line of branded t-shirts. In interviews, Mortenstein and Toth have also discussed the creation of a cookbook and an iPhone app.''
I feel like it flows a little better, and is more clear that the t-shirts are currently being sold, while the app and cookbook are still in the works. –   • ",0,0.2008
425156181.52628.52628,Great. I wouldn't want to get information on one issue only to have it stall over the other. D  ,"Thanks.  I think essentially there's a partnership between commissioners and photographers in a not-for-profit venture in which the photographers are liable to benefit from involvement/association with the subject's project.  But I won't rely on guesswork, I'll get confirmation of the details. ",0,0.0851
425243027.38230.38230,"Actually, all 4 need changing (England shows the unitary authorities and shire counties, not the districts). As I now know exactly what is needed, I can combine into one national map.anion ","Therefore the 3 non-English maps in this section need changing... Northern Ireland is being counted as one unit, the Scottish Parliament constituencies are being used, and the Welsh Assembly constituencies are being used.  ",0,0.0708
425547362.3878.3878," If the bus stations are withing ""transfer distance"" (a short walk), this should be mentioned in the article.  "," I'm not an expert in rail transport, so please correct me if I'm wrong. It appears there is no transfer, there are only nearby bus stations. — ''''''",0,0.0526
425749976.73851.73851,"Okay.  We'll just let the ANI conversation continue, then, and see what comes from that. -  · ","Not very odd, if you knew the context, which you dont. And I dont wish to share, and it was a msg form one person to another very badly behaved person, and it stands. Not your business. ",0,0.0478
425781869.63601.63601,"Oh, forgot. ""Dreamlover"" has more comments. Can you fix it? I did a few.  ()","Nat, I was wondering if you could scan me Whitney's ""Didn't We Almost Have It All"", ""So Emotional"" and ""Where Do Broken Hearts Go"" from Bronson. No need to hurry. Also, if you can, can you add Toni Braxton's ""Let It Flow"" and ""Un-Break My Heart"" too? As I said, whenever you're free. I have no emergency ) Thanks in advance.  ()",0,0.0999
425849217.5919.5919,Dont disagree that three editors have opposed the removal but the IP should not have changed the article until a conclusion had been reached on this page.  ," has also reinstated this text, which totals three editors in favour of keeping the text and one opposed. -  ",0,0.0708
425880566.1337.1337,"Moin, das sind alles hilfen für die Arbeit bei wikipedia. Und zum Eishockey, den Live-link gab es hier noch nie, nach dem Spiel wird die ""Reference"" also der Spielbericht hinzugegügt, währenddessen aber nichts.  ","Schreib mir alles noch einmal, aber deutsch... ",0,0.2126
425881217.81599.81599,"RIght now, order is Jefferson, then Mercury, then we'll see what's ready. ",Let me know when you get Mercury dime to FAC.- ,0,0.0721
425898274.36708.36708,"yeah, I agree with this ironically. ",Agreed. Go ahead. — ,0,0.0718
426053549.32702.32702," Look here: , a previous archive of another featured article. It mentions the executive producers, ensemble characters, and former working credits.  '''.''' ", Also U.S. is redundant to American and you are not supposed to abbreviate words unless you mentioned it more than once according to Wiki policies.  '''.''' ,0,0.04700000000000001
426193823.25586.25557,"Both roots stem from PGmc, but my point is that the decision to calque ""Ostern"" to Pascha was made by missionaries speaking Old English.  The German Ostern==Pascha equation wasn't made independently from the Easter==Pascha equation in English.   ","Both would presumably stem from a Proto-Germanic form, and forms before that, reaching back to Proto-Indo-European.  ",0,0.0546
42636811.22348.22348,"That's fine; the London info I got from a friend who lives in the UK, so I took him at his word.  As you can see, we're just trying to prevent this from becoming an advertising billboard.'''''' ''''''''''",AyaCon 2005 had an attendance of ~1150 (AyaCon site). It ran at the Warwick Arts Centre at Warwick University. AyaCon has never run in or near London. ,0,0.1481
426465535.10908.10908,"2nd battle of Brega was a battle for a town between almost two thousand troops on both sides, this is just a battle for a border post, between no more than several hundred both loyalists and rebels combined....How can it be larger?  ","'''Wait''', i'm aware i've commented before, but i think that given how mercurial the situation is it might very well become a llarger battle than the 2nd Battle of Brega so i think we should wait until the situation cools down a little before deciding if it's notable or not.  ",0,0.08890000000000002
426632833.41469.41469,"As Adam said, he tagged the redirect page; ''he did not tag the article''. When he tagged the redirect page, Twinkle automatically informed its creator (who also happens to be the author of the Gustav Elfving article) that he had done so. This is standard practice, and is not something that can sensibly be described as ""your worst act"" under any stretch of the imagination.  ","Adam, imho your worst act was  templating the new editor; your warning referred to ''the article'' (not the ''picture'', which I've delinked from the article). .",0,0.0857
426657110.85596.85596,"I'm not sure, actually. Where was this matter discussed? If this is the case, I will stop fixing A319 redirects, although I will fix those linking to Airbus A320.   • to • ","I used to change ""A319"", ""A320"" etc. WLs from the type redirect to ""A320 family|"" wherever I came across it, but I have stopped now on the understanding that we at some stage will be splitting all the family members off into separate articles. However I notice from my watchlist that you are going to ""A320 family""; am I wrong in my belief that there was consensus not to do this anymore?  ",0,0.0415
426737690.20959.20959,If you cannot cite one example of one sentence that has a POV then you have placed the POV tag in error. I am removing the tag because you have no reasonable explanation for placing it.  ,"As I said here, the case here is not the sentences. It is the overweight of the violations in the article. WP:DUE is something else, and if you remove the tag, it will be unjustified.  ",0,0.0724
426749965.28991.28991,Kevin blocked him. Can you just revert to the correct version? That will be fine. I don't wanna violate 3RR. By the way what kinda problems has he caused? Can you tell me in brief? I should monitor his edits from now on then. —  ," He has caused a lot of problems on Wikipedia. -_-' And not just this time. I would help, but I haven't reported anyone for anything before, so. xD '''℥'''·",0,0.2491
426893583.13254.13254,"I am an Englishman. Several of us would be Englishmen, but as a people, we are the English. I haven't checked the source, but couldn't the title card have been referring to the collection of individual Silents rather than the Silence as a whole? ","Well, that seems to be at odds with the [actual page for them on BBC]. I really think they just messed up with the title card. ",0,0.0912
426979770.13447.13447," I've not seen these names used for convex polyhedra, but seems to be used in the uniform star polyhedral duals like medial triambic icosahedron, and great triambic icosahedron, names created by Norman Johnson I expect!  ","I can't find much about them except for thisthat suggests just normal equilateral hexagons.  Neither Wiktionary nor the big Oxford English Dictionary defines any of ""triamb"", ""triambus"" and ""triambic"".  Are they notable enough to mention, and, if so, what are they?  ",0,0.0555
427043712.41207.41207,Thanks. Much appreciated.  ,Have now left a request at Wikipedia:Requests_for_undeletion#Multiple_FP.2FPOTD_Image_Pages in case there's no one around here.  ,0,0.024899999999999995
427050609.97991.97991,"What I suspect is that they're not wording it right. Islam requires burial within 24 hours, right? So they buried him in accordance with Islamic tradition. P.S. It was at sea. ← '''' →","""''and was buried at sea soon after death, in accordance with Islamic tradition''"": I thought that burial at sea was against Islamic rules? But I accept correction.  ",0,0.359
427258627.19356.19356," The manual cleanup is needed, because it's not possible to do the sbust, and removal of leftovers in a single edit. ","That is exactly what I don't understand. If you do this conversion manually, why did you include those things in the first place? The reason I am pursuing this question is because I started the process you completed for me. In the future, I will want to convert other versions of a custom infobox to the standard station one and I had hoped that semi-automation of some kind could help me do it.  ",0,0.05200000000000001
427263685.28772.28772,"Honestly, if you like it, then please leave it. I really don't mind D. It is pretty cute!  • ","Oh lol. I had no idea. I don't mind, either one is fine. What do you think? All things aside, the black and white version is nicer )  • ",0,0.0648
42733705.15579.15579,"You can attempt to insult me all you like, but you'll still be a hypocrite.  I find it interesting that someone who is a self-proclaimed assistant district attorney so blithely flaunts logic.  Is hypocrisy part of being a prosecutor? ","You are either being intentionally obtuse or you're being serious.  Either way, until you're ready to have a legitimate discussion I don't think it's worth responding to you anymore. ",1,0.6358
427353763.87268.87268,"Anyway, I think 5% is much too high. I read Wikipedia for years before I ever noticed any consistent difference between how hyphens and dashes are used. I'd run a survey, but this discussion would leave me behind before I talked to anybody. Remember, readers, not MoS regulars.  ","I don't speak for B2C, but is the issue here really impacted by one figure that he used in what appears to me to be a facetious manner? Say it is 50%... so what? How does that change his point, above?—   • ",0,0.1233
427419987.10008.10008,"The discussion of primary sources is at WP:PRIMARYSOURCE. The idea that we need third party sources can be found at WP:SOURCES. Both are policy. The gist of it is that it is easy to misinterpret primary sources, so we need to go with how reliable, third-party sources interpret them. /","could Mr. F or any one provide me the policy of WP for primary source?? and kindly clarify, is it should and must to provide the third party source even if primary source/reference is provided??? as there are multiple tags of primary references on the article '''Fatimah''' which i want to question. so your answer will be very helpful for me to work on both. Please advice??  ",0,0.0223
427486607.26781.26781,Then why does the diff show you adding a reference to Mills (2004)?  ," Not my research, Viriditas, as Leadwind noted above.  I wish it was, tho.   ",0,0.05960000000000001
42751456.35313.35313,"No, only you under different aliases.  ","Excellent, I came here ''after'' you bothering me on my talk page. Your hostile attitude is apperantly annoying multiple users. |@",0,0.1418
427609194.104402.104402,"I was wondering if they were ever going to confirm more NE Texas tornadoes...I personally knew people who saw tornadoes that hadn't made it to this list yet, so I'm glad that info made it out; I was afraid we'd have to wait for Storm Data.
Anyone know where 16 violent tornadoes puts us? Is that the second-most in an outbreak behind 1974?-","Yea, it's just incredible how many violent tornadoes are being confirmed. The mess of tornadoes in Tennessee is quite interesting. Near Madisonville, three EF1 tornadoes tracked almost over the same exact spot within two hours of each other.  ",0,0.1622
427609725.152529.152529,The article already includes the information about the auditor quitting.  Why are we adding another one in a different section?  ,RIR is correct.  I am in favour of the information being a part of the article and being expanded to include background information about their auditor quitting and their  new auditor.  There are some good sources of information available.  ,0,0.0989
427636649.210204.210204,"Well, it's not original research for us if we cite what other people believe/come up with about a particular photograph. We don't have to dedicate a lot of space in the article for it, though.  ",Eh. That seems very much like original research on their part and not really so important for the article. Obama was sitting next to the guy who was commanding the mission. –  ,0,0.0682
427779888.83208.83207,Is the answer not in slug(mass)? ,"Since pound-mass and slugs are both units of mass, what is the conversion factor between the two? (Maybe it's necessary to assume we're on earth?)  ",0,0.2245
427817700.18321.18321,"Here's something else I found.  Though not sure of the reliability of the site, it states here that only the show is changing names.    )",No.  Wait for the official announcement before moving.    ),0,0.0627
427821691.3858.3712,"Crossing my fingers, thanks for the help. ", Works for me! We will see if the GA reviewer has another idea. I would just recommend Googling a bit more to make sure there are other sources that could be integrated into the article. I found the ones above very quickly and I am thinking as many sources as possible (without redundancy) should be included if you are attempting GA stats.  (),0,0.06210000000000001
427823403.2399.2399,Beatles! Beetles are little creatures which end up inside your shirt!  ,You do know what the beetles were singing about when they talked about getting by with a little help from their friends???-'''''' '''',0,0.2169
427990378.29541.29541,Is it possible to convince you two to start working on  since the 100th Anniversary of its sinking will be 15 April 2012? I'm taking a long-shot here )  ,"The PR suggested we do that.  Here's some brainstorming on additional areas which could use summary there
''North8000'' ",0,0.08199999999999999
428062280.2111.2111,"Thank you for checking the Russian sources. Another contributor has searched for and found no text matches to other texts. The language is consistent with the contributor's own conversation tone in talk pages, and so it seems that this one, at least, may be okay.  ","This is a general overview article, and I suppose it was composed by the original author based on his knowledge of all those songs (see the related articles), not copied or translated from somewhere.  ",0,0.046000000000000006
428196352.2694.2694,So the text saying that the player who lost in the Semi-Finals would be designated as champion if the challenger defeating the returning champion and then won the Solo Round is incorrect?  '''RJaguar3 |  | ''',"If the champion won the solo round and retired, the player who was defeated in the finals returned as the designated champion. Ѕōŧŧōľäċqǔä ",0,0.0564
428288206.17100.17100,"Oh yeah, there was that. Sorry.  ","But the NHL players were professional already then, and both the IOC and IIHF were vehemently opposed to accepting (nominally) professional players in their competitions.  ",0,0.0372
428376378.10916.10916,"I clearly hadn't thought my original comment through. I read through the Spanish article, but I got hung up on the connotation of luchador in English for some reason. ","In Spanish doesn't luchador just mean wrestler? In English we've appropriated the word luchador to specifically mean a high-flyer, but I don't think any hispanic language adopted the English word 'wrestler' to mean heavyweight.  ",0,0.0658
428385607.11748.11748,It's always possible that Bruce was a family name and the elder Oxenford was an uncle or cousin...  ,"Well, it looks possible, as Ian Oxenford's second name is Bruce. Unless it's really true that all Australians from a certain era were called Bruce (except the women, of course, who were all allegedly called Sheila). Email inquiry to Queensland Cricket might find out, and even though it's a bit OR, it's pretty minor.  ",0,0.0682
428416971.14409.14409,"They might be different, but how different? I think a section about the differences (and similarities) between South Azeri (Iraq Turks) and Turkumani (Turkmenistan Turks) language should be made. ","Ah yes, my mistake, this is Turkmenistan Turkmen, which is different to the language of the Iraqi and Syrian Turkmen - which is South Azeri.  ",0,0.0665
42845588.6293.6293," The section you removed included an annotated table of authorities which belongs on the workshop page, along with its discussion, because the discussion was ongoing when you removed it.  I am returning the table and its discussion to the workshop page.  Please consider summarizing it after the discussion surrounding it has subscided. ''''","RTFM (or read the fine manual/instructions). From Wikipedia:Requests for arbitration/Depleted uranium/Evidence: ""This page is not for general discussion - for that, see talk page."" I have moved the discussion of evidence to the talk page. You may restore relevant portions as evidence, but don't use whole discussions. It makes life difficult for the arbitrators.  | ",0,0.0504
428542349.109932.109669,"WP:FIVE, the most fundamental of all WP policies, states that fair use images may be used on the English Wikipedia.  If you want to overturn that, you'll need a better forum that this RFC, which is about a ''far'' more limited topic.  ",Overreaching in the aim of building a ''really'' free encyclopedia?    ,0,0.0909
428551587.110292.110292, Good point.  I suggest we do that and move on. ," Could this entire huge debate be avoided by substituting ""purported Free Energy Device"" for ""purported perpetual motion machine?  ",0,0.026399999999999996
428585250.8585.8585,"No need to apologize it is the same way I scrutinize the DYKs of others. Thanks for everything. I'm in Ghana and am seriously developing the content of the country on WP. I also have some DYKs still pending would be glad if you could pass your strict eyes through them. Namely:
Ghana Refugee Board
Ghana Prisons Service
Thanks once again.", Sorry for having been so difficult ;)  ,0,0.06160000000000001
428695604.142731.142675,"I agree that ""various"" would be much better. It's hard to tell who thought the current version is better, other than Jehochman, since there was no discussion (as is the case with the dozens of other dubious edits that him and V7-Sport pushed through recently). Anyhow, I've updated the suggested   ","That is much better, who thought the current version is an improvement? Drop the word many (vague) and replace it with various...  ",0,0.0715
428844378.107927.107927,Again the bogus 50.8% for Italy North-East (Ladin) instead of the 60.8% from the cited source is introduced by an editor - this time using an image of the table with the erroneous value. ,Again it happens - no explanation or counter-source given. ,0,0.152
428920806.11750.11750,someone seems to believe your creation is a copyvio. i removed the tag and mentioned on the talk page why. ,"My bad, sorry P. Fixed it! ",0,0.0971
428921317.8666.8666,"Userboxes are intended to allow users to make various statements about themselves, and do not indicate that those statements are encyclopedic or factually valid.    ","If American is not an ethnicity, then wikipedia wouldnt have pre-set info boxes for amercican ancestry or american descent but they do exist.  See Wikipedia:userboxes/Location/United States ",0,0.11369999999999998
428969833.37000.37000,I have clarified here. '''''' '''''' ,"Better, but I would change the wording to give it more context, ""top Catholic universities"", top regarding what? How are they measuring, when was the measurement taken? What was the sample size? Did they evaluate ALL catholic universities of the time?  ",0,0.056100000000000004
428971969.66778.66778,"I've been to Italy 3 times. Thank God nobody was murdered in my vicinity or I probably wouldn't be editing Wikipedia right now. With respect, a conviction (not a charge) for abuse of office, exactly the kind of well-documented behaviour Mignini has repeatedly exhibited and continues to exhibit, does not seem irrelevant.  ","@Cody; you've obviously never been to Italy then P very corrupt system from the ground up (ahem, sorry for the off-topic). Mignini doesn't seem all that bad by my experience. '''''' ",0,0.22539999999999996
42899754.10807.10807,Wikipedia really isn't proof of anything. You do not know the name by which Mises was documented outside of Austria. ,"The proof is in our own articles, which say that the terms were aboloshed in 1919, and which say that Mises lived in Austria at the time. I dsn't see what else is necessary to prove. -",0,0.0963
429042967.38127.38127,The ''Music Week'' thing for that date is on page 46 to 47. Beyonce is on 46.,"Ya, there's no hurry. Thanks soooo much. Enjoy the curry! D   · ",0,0.0342
429062293.29823.29823,"Sorry, but I don't understand what you're talking about, and an uncommented link to 24 hours really is no help. I'll be happy to consider whatever point it is you are trying to make, but you'll need to make it clearly please   "," Read it again. They were not edit-warring at the page 24 hours, which is what the block notice says. ",0,0.081
429066976.68768.68768,"A polite disruptive editor is no less disruptive than an impolite one, except the former tends to escape censure much more easily, civility being something of an obsession on Wikipedia.  ","Politeness is '''always''' better. And on that scoring, PBS wins. However impoliteness can be created from frustration.  ",0,0.21919999999999998
429256501.93442.93442,"I understand your point, but disagree with it. I think the current writing, using the passive, is better. ","I don't agree that it's valid at all.  My claim isn't that the active is always better, it's that the active is better ''in this case''.— /",0,0.0228
429343687.2451.2451,"I don't know if your argument is strong, but it shows that there needs to be more than a few articles that need to be trimmed.  While I believe it should be linked in a ""see also"" section, it hardly needs an entire section devoted to it.  Perhaps the other articles listed above need to be edited appropriately.   ","My argument is strong and you on the other hand are Affirming the consequent what is a Fallacy with examples that are not even good.
Haditha mentions and links to Haditha killings
My Lai, Vietnam mentions and links to My Lai Massacre
Abu Ghraib mentions and links to Abu Ghraib torture and prisoner abuse
And so should Yusufiyah mention and link to Mahmudiyah killings.
- )  ",0,0.07200000000000001
429350559.64026.64026,"unless there are further objections, i will remove the tag on rs Juan   ",What's the connection? Did he give the money to the TPM?       ,0,0.0721
42939082.53465.53465," Hm, are you sure that link looks similar to the one on the diff page? if so, maybe the reason is hash calculator. but it too complicated for me. I've never had this problem btw. ","This solution worked visually for me, and I no longer get the long string of text on the contribs page. Unfortunately, rolling back from the contribs page still doesn't work, as I get a ""Bad authentication token!"" error when I try. - ",0,0.0657
429461928.3179.3179," Looks like someone has sourced a podcast he did, so it's from the horse's mouth, as it were.  "," He is definitely gay and mentions it extensively in his autobiography ''Blue Box Boy''. I am unsure how to create a citation that uses a book, however. Any ideas?  ",0,0.1215
429505182.1544.1544,Canada isn't the only country with military police regiments. We have articles on military police of other countries which document their units within. Each of the generic titles should be a dismabiguation page for every country's units.  ,'''Comment''': What are you thinking these pages need disambiguation from? It doesn't need to be clear from the title that these regiments are from Canada unless there is confusion with another article.  ,0,0.09349999999999999
429628127.8704.8704,The proposed entry above is based on the article title.  If that's not correct it should be noted there. ," I don't have a strong stance on whether it should be on this page (except that it will make it easier for people searching for that article to find it, as there is no ideal titles for it), but I will note that it's not the date predicted as the end of the world; it's the date predicated for the Rapture. Under that timetable, the end of the world isn't until October 21.  ",0,0.0379
429691540.2028.2028,"FWIW, I think the proper place for this discussion is at Talk:Bonfire Night#Edit on 25 March 2011.  ","From the history of the article:
Malleus Fatuorum  (Undid revision 427965597 by Philip Baird Shearer (talk))
MF why did you  revert my edit?   ",0,0.0392
429712390.30789.30789,"Wow, that was a serious typo! The guidance should say that it should '''not''' be a simple bullet pointed list!  ",Good work! I would agree with the gallery section being dropped - only ones I've seen them on seem inevitably to collect pet photos. The Famous dogs part will be fine with a guidance not attached explaining that it should simply be a bullet pointed list.  ,0,0.1886
42972582.6354.6354, And somebody's already put it all back. Which is why I recommended we wait until the hoopla has died down a bit.  ," There, i reduced the six paragraphs of Oscar aftermath to two. ",0,0.2134
429757527.12673.12673,"Implemented, just as described. The bot will add/subtract the number of minutes specified at , or the exact number of minutes required to resync (whichever is less). Setting both of the resync values to 0 will disable the feature. (MatSci, I haven't forgotten about your feature...I might be able to get to it soon.)  ",Ok. It's on my to-do list.  ,0,0.0472
429813822.10027.10027,"OK, I can live with that.  Some of my original comments were on issues that were clarified just by going to the links. ","I think the language (as currently stated) is neutral with respect to the reason for Henry's missing the Arbella.  (It could also be construed that he missed it because of the weather, for example.) ''''",0,0.0178
429816506.14253.14253,The alternatives aren't as good. Please don't revert edits just based on vague concerns.       ,"Can't, sorry.  Something I picked up fron ANI.  Seemed to be the consensus that galleries were generally disliked.  Plus, they have been removed from most, if not all, television station articles. -  •  • ",0,0.4422
429903010.29709.29709," One thing that strikes me about that article (which I haven't read) is the main image is of a church.  I had a quick look around for images of the book but could find none, not even in the British Library's site.  If one can't be found, I suggest moving the church image away from the top.  "," Yeah, I think the ''Liber'' is up next. Theo's high on my list too, just to get him done, but I don't dare submit him to another PR (he's already had two) but I did do a significant expansion on him after the last one.  - ",0,0.0799
429941377.5286.5286,"Ouch, this old diff is A-MA-ZING. Zing.  Sockpuppet-tastic.   ","Actually, I just read WP:RM, which says ""In some situations the appropriateness of a move may be under dispute, and discussion is necessary in order to reach a consensus. There is no obligation to list such move requests here."" so I think your move was perfectly justified.   ",0,0.5661
42995318.24674.24674,"I agree; the claim that it is deprecated is simply false, I think, though it's used less often in the U.S. than in the U.K.   ",Spelt is very current in the Home of English. Used everywhere. :   ,0,0.0727
429996116.10508.10508,"Yeah, seems like an awfully strange and '''''specific''''' obsession.  ",Thanks - I can't believe they're back at this. It's just weird - what is the fascination with Pat Buttram and Glenn Shadix? Sigh...  ,0,0.0722
430067506.39896.39896,"I nominate myself to Co-ordinate the Pan American Games, and together co-ordinate the Commonwealth Games with Bill William Compton. ","I'd work primarily on the 2011 Island Games for now, but I'd try to contribute across the board when any events are running. ",0,0.0694
430306446.1175.1175,"Uh, the first band to cut a rock-n-roll record in Poland? ","Are there any other reasons to consider the band notable, other than what is reflected in the article, that is embedded in Polish sources?  As it stands, I do not think it would withstand AFD, but perhaps some Polish-readers of this page can tell us of some Polish source coverage that would overcome that problem (I did not see it in the English sources). ",0,0.0668
430402333.138797.138797," As long as Lebanon's finally on the suggested location list, I'm a happy man Doug. Your edits look okay to me.","I'm not sure I've done it well enough, but I'm trying to clarify both that these authors are not suggesting that a real Eden was in Lebanaon, and the subtlety of what they are saying. In one case it even appears that the author is discussing Lebanon as being not necessarily a physical place. I'm happy to discuss my edits on the article talk page.  ",0,0.0677
430427960.12320.12320,"Um, given the way my last attempt at closing an RfC has spun ridiculously out of control and led to an arbitration request, I think I'll suggest that someone else handle the next one. Thanks anyway for suggesting me. Regards,  ",Take your time on the pending changes RfC. The RfC about requiring autoconfirmation to create articles can be closed later.  ,0,0.1975
430600928.15236.15236,"Also agreed.  Even with the new point structure, a 100 point season is just as important.  There is no need to try and devalue the Phoenix season.  That said, is there even any need to note that the team had a 100-point season in Phoenix? ","agreed, if we do this we have to add such circumstances to many many articles, needlessly.   ",0,0.0104
430760847.3932.3932,"Guys, it was 90 minutes, for crying out loud. It was a VERY CLEAR keep, no doubt about it. There would be a very very very slim chance it could even change to on the border of delete. This isn't really an inappropriate closure. Just let it go. ","Weak endorse but only because I suspect that there might be supersources in Belorussian and I think it's doubtful that someone would come up with an 11th hour damning rebuttal in the last 90 minutes. However, Epeefleche does have a point that blogs and youtube videos don't cut any ice with regards to notability.  ",0,0.1261
430811221.21329.21162,Good to hear.  ,I am an adoptee of Mr. Zhang. I would suggest it to anyone who is starting out here. I found his method could be best characterized as some Zen and all Tao. Indeed. ,0,0.0522
430834151.3229.3229,"Sorry, yes you did. You left the discussion with your changes having been reverted and decided to create an account to distance yourself from your previous activity.  •••E•",Obviously I did not. - ,0,0.1221
430905312.42245.42245,"It seems like I say sorry and you attack me. But, however, because I want to prove that finaly I was right in this issue I will discuss it. When I say ""partly free I meen that it is not free in other articles it is absolutely free in this article.  ","Threatening an edit war, or worse acting on it, will achieve nothing that you want. ""Partly free"" has no meaning on Wikipedia. Either an image is public domain/free license, or we use it under terms of our WP:NFCC policy and treat it as non-free.  ",0,0.1445
430956758.50201.50201,"I'm sorry you see it that way. It isn't about ""getting my way""; there is an established consensus. The reason I came here wasn't to hurt your feelings but to prevent you from continuing to damage Wikipedia as the three examples above indicated. In the interests of civility, one of the 5 major tenets of Wikipedia, I'd encourage you to drop the stick and back slowly away from the horse carcass.  ","Fine. I just told you: you and your ""consensus"" have carte blanche to do whatever you want with the articles I've written and the external links I've added to them. I won't be adding any or removing them. As far as I can see, that gives you everything you want. What is your problem with it?  ",0,0.2227
430980539.24154.24154,"Yep. I'd drop it now, it's pointless. We'll see what happens when he returns. Hopefully he'll read some of the links, but I expect he'll end up indefinitely blocked.  ","More personal attacks, FYI. . This is beyond futile. →   ",0,0.3876
431069493.119915.119915,"Yeah, I really don't see a need to compare. It's worded in a way that I find vague, for some reason, like somebody's trying to make a point & I'm not getting it. I'm not ''normally'' dense...& if I'm not getting it, I have to think other people aren't, either.   ","Do you also agree that the original version also doesn't belong as it was off topic, inaccurate, or both? - ",0,0.1716
431228527.9775.9775,I wondered if you were ready to move this article into main space yet?  ,"Thanks. ) And well done with all of the other articles! Cheers,  ",0,0.0908
431237043.47690.47690,"Try it again, my roomie forgot to plug the phone back in. ","Just tried with the number I have, ""I'm sorry, this mail box has not been set up by the subscriber"".  It worked before. - Dank ",0,0.1947
431264864.43880.43880," The urologist assured me I'd never get another one ... hmmmmm ... crystal ball? I can understand your frustration and annoyance at the ILT harassment ... when I've had similar problems, I've found that helpful admins help preserve sanity, particularly via e-mail.  Find one who is also a checkuser who is willing to help you. )  ","I'm one of those people who gets them a lot, so I tend to try to ignore them. But it's not fun.  But it does make me cranky to say the least. And the ILT situation really annoys me. Malleus, I don't remember, so that flew right over my head.  ",0,0.2816
